Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsWithCurrManager,Attrition,YearsSinceLastPromotionMEAN
27.0,Travel_Frequently,Sales,8.0,3.0,Life Sciences,4.0,Male,3.0,3.0,Sales Executive,3.0,Single,8726.0,1.0,No,15.0,4.0,0.0,9.0,0.0,3.0,9.0,7.0,0.0,8.0
27.0,Travel_Frequently,Sales,8.0,3.0,Life Sciences,4.0,Male,3.0,3.0,Sales Executive,3.0,Single,8726.0,1.0,No,15.0,4.0,0.0,9.0,0.0,3.0,9.0,7.0,1.0,8.0
27.0,Travel_Frequently,Sales,8.0,3.0,Life Sciences,4.0,Male,3.0,3.0,Sales Executive,3.0,Single,8726.0,1.0,No,15.0,4.0,0.0,9.0,0.0,3.0,9.0,7.0,1.0,8.0
55.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,3.0,Female,3.0,4.0,Manager,4.0,Single,16659.0,2.0,Yes,13.0,3.0,0.0,30.0,2.0,3.0,5.0,2.0,0.0,1.0
55.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,3.0,Female,3.0,4.0,Manager,4.0,Single,16659.0,2.0,Yes,13.0,3.0,0.0,30.0,2.0,3.0,5.0,2.0,0.0,1.0
55.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,3.0,Female,3.0,4.0,Manager,4.0,Single,16659.0,2.0,Yes,13.0,3.0,0.0,30.0,2.0,3.0,5.0,2.0,1.0,1.0
27.0,Travel_Rarely,Research & Development,2.0,4.0,Life Sciences,1.0,Female,3.0,2.0,Manufacturing Director,4.0,Married,4227.0,0.0,No,18.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,1.0,2.0
27.0,Travel_Rarely,Research & Development,2.0,4.0,Life Sciences,1.0,Female,3.0,2.0,Manufacturing Director,4.0,Married,4227.0,0.0,No,18.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,0.0,2.0
27.0,Travel_Rarely,Research & Development,2.0,4.0,Life Sciences,1.0,Female,3.0,2.0,Manufacturing Director,4.0,Married,4227.0,0.0,No,18.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,0.0,2.0
38.0,Travel_Rarely,Research & Development,17.0,1.0,Life Sciences,3.0,Female,2.0,3.0,Healthcare Representative,3.0,Married,8823.0,0.0,No,18.0,1.0,1.0,20.0,4.0,2.0,19.0,9.0,0.0,5.0
38.0,Travel_Rarely,Research & Development,17.0,1.0,Life Sciences,3.0,Female,2.0,3.0,Healthcare Representative,3.0,Married,8823.0,0.0,No,18.0,1.0,1.0,20.0,4.0,2.0,19.0,9.0,1.0,5.0
38.0,Travel_Rarely,Research & Development,17.0,1.0,Life Sciences,3.0,Female,2.0,3.0,Healthcare Representative,3.0,Married,8823.0,0.0,No,18.0,1.0,1.0,20.0,4.0,2.0,19.0,9.0,1.0,5.0
27.0,Travel_Rarely,Research & Development,17.0,3.0,Technical Degree,3.0,Male,3.0,1.0,Research Scientist,2.0,Married,3058.0,0.0,Yes,16.0,4.0,1.0,6.0,3.0,2.0,5.0,1.0,0.0,1.5
27.0,Travel_Rarely,Research & Development,17.0,3.0,Technical Degree,3.0,Male,3.0,1.0,Research Scientist,2.0,Married,3058.0,0.0,Yes,16.0,4.0,1.0,6.0,3.0,2.0,5.0,1.0,1.0,1.5
40.0,Travel_Frequently,Research & Development,9.0,4.0,Medical,2.0,Female,3.0,3.0,Research Director,3.0,Single,13499.0,9.0,No,17.0,3.0,0.0,20.0,3.0,2.0,18.0,13.0,1.0,7.0
27.0,Travel_Frequently,Sales,20.0,3.0,Life Sciences,4.0,Female,3.0,2.0,Sales Executive,3.0,Single,9981.0,1.0,No,14.0,4.0,0.0,7.0,2.0,3.0,7.0,7.0,0.0,3.5
35.0,Travel_Rarely,Research & Development,7.0,2.0,Life Sciences,3.0,Male,2.0,1.0,Laboratory Technician,4.0,Married,2690.0,1.0,No,18.0,4.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,0.0
35.0,Travel_Rarely,Research & Development,7.0,2.0,Life Sciences,3.0,Male,2.0,1.0,Laboratory Technician,4.0,Married,2690.0,1.0,No,18.0,4.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,0.0
37.0,Travel_Frequently,Research & Development,11.0,3.0,Other,2.0,Male,3.0,3.0,Research Director,4.0,Divorced,12185.0,1.0,Yes,14.0,3.0,3.0,10.0,1.0,3.0,10.0,7.0,1.0,0.0
37.0,Travel_Frequently,Research & Development,11.0,3.0,Other,2.0,Male,3.0,3.0,Research Director,4.0,Divorced,12185.0,1.0,Yes,14.0,3.0,3.0,10.0,1.0,3.0,10.0,7.0,1.0,0.0
36.0,Travel_Rarely,Research & Development,3.0,3.0,Technical Degree,3.0,Male,3.0,2.0,Research Scientist,2.0,Single,4485.0,4.0,No,12.0,4.0,0.0,10.0,2.0,3.0,8.0,7.0,0.0,0.0
36.0,Travel_Rarely,Research & Development,3.0,3.0,Technical Degree,3.0,Male,3.0,2.0,Research Scientist,2.0,Single,4485.0,4.0,No,12.0,4.0,0.0,10.0,2.0,3.0,8.0,7.0,1.0,0.0
36.0,Travel_Rarely,Research & Development,3.0,3.0,Technical Degree,3.0,Male,3.0,2.0,Research Scientist,2.0,Single,4485.0,4.0,No,12.0,4.0,0.0,10.0,2.0,3.0,8.0,7.0,1.0,0.0
53.0,Travel_Rarely,Research & Development,7.0,3.0,Life Sciences,3.0,Male,4.0,4.0,Research Director,3.0,Married,14814.0,3.0,No,19.0,3.0,0.0,32.0,3.0,3.0,5.0,3.0,0.0,1.0
38.0,Non-Travel,Research & Development,6.0,3.0,Medical,2.0,Female,1.0,2.0,Research Scientist,4.0,Divorced,5329.0,7.0,Yes,12.0,4.0,3.0,17.0,3.0,3.0,13.0,9.0,0.0,1.0
34.0,Travel_Rarely,Research & Development,19.0,3.0,Life Sciences,2.0,Female,2.0,1.0,Research Scientist,4.0,Married,2929.0,1.0,No,12.0,2.0,0.0,10.0,3.0,3.0,10.0,7.0,0.0,9.0
48.0,Travel_Rarely,Sales,7.0,3.0,Marketing,3.0,Male,3.0,2.0,Sales Executive,1.0,Divorced,5486.0,4.0,No,11.0,1.0,3.0,15.0,3.0,3.0,2.0,2.0,1.0,2.0
48.0,Travel_Rarely,Sales,7.0,3.0,Marketing,3.0,Male,3.0,2.0,Sales Executive,1.0,Divorced,5486.0,4.0,No,11.0,1.0,3.0,15.0,3.0,3.0,2.0,2.0,1.0,2.0
48.0,Travel_Rarely,Sales,7.0,3.0,Marketing,3.0,Male,3.0,2.0,Sales Executive,1.0,Divorced,5486.0,4.0,No,11.0,1.0,3.0,15.0,3.0,3.0,2.0,2.0,0.0,2.0
33.0,Travel_Rarely,Research & Development,2.0,3.0,Medical,3.0,Male,3.0,1.0,Laboratory Technician,4.0,Single,2496.0,4.0,No,11.0,4.0,0.0,7.0,3.0,3.0,1.0,0.0,0.0,1.0
33.0,Travel_Rarely,Research & Development,2.0,3.0,Medical,3.0,Male,3.0,1.0,Laboratory Technician,4.0,Single,2496.0,4.0,No,11.0,4.0,0.0,7.0,3.0,3.0,1.0,0.0,1.0,1.0
33.0,Travel_Rarely,Research & Development,2.0,3.0,Medical,3.0,Male,3.0,1.0,Laboratory Technician,4.0,Single,2496.0,4.0,No,11.0,4.0,0.0,7.0,3.0,3.0,1.0,0.0,1.0,1.0
36.0,Travel_Rarely,Research & Development,8.0,3.0,Technical Degree,3.0,Female,3.0,3.0,Healthcare Representative,3.0,Divorced,10096.0,1.0,No,13.0,2.0,3.0,17.0,2.0,3.0,17.0,8.0,1.0,14.0
36.0,Travel_Rarely,Research & Development,8.0,3.0,Technical Degree,3.0,Female,3.0,3.0,Healthcare Representative,3.0,Divorced,10096.0,1.0,No,13.0,2.0,3.0,17.0,2.0,3.0,17.0,8.0,0.0,14.0
49.0,Travel_Rarely,Research & Development,22.0,4.0,Other,1.0,Female,3.0,4.0,Research Director,2.0,Married,16413.0,3.0,No,16.0,2.0,2.0,27.0,2.0,3.0,4.0,2.0,1.0,1.5
49.0,Travel_Rarely,Research & Development,22.0,4.0,Other,1.0,Female,3.0,4.0,Research Director,2.0,Married,16413.0,3.0,No,16.0,2.0,2.0,27.0,2.0,3.0,4.0,2.0,1.0,1.5
49.0,Travel_Rarely,Research & Development,22.0,4.0,Other,1.0,Female,3.0,4.0,Research Director,2.0,Married,16413.0,3.0,No,16.0,2.0,2.0,27.0,2.0,3.0,4.0,2.0,1.0,1.5
58.0,Travel_Rarely,Research & Development,23.0,4.0,Life Sciences,1.0,Male,3.0,1.0,Research Scientist,3.0,Divorced,2372.0,1.0,No,12.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0
31.0,Travel_Rarely,Research & Development,7.0,4.0,Medical,3.0,Female,3.0,3.0,Manufacturing Director,4.0,Single,7143.0,1.0,Yes,14.0,3.0,0.0,11.0,2.0,2.0,11.0,10.0,1.0,6.5
31.0,Travel_Rarely,Research & Development,7.0,4.0,Medical,3.0,Female,3.0,3.0,Manufacturing Director,4.0,Single,7143.0,1.0,Yes,14.0,3.0,0.0,11.0,2.0,2.0,11.0,10.0,1.0,6.5
31.0,Travel_Rarely,Research & Development,7.0,4.0,Medical,3.0,Female,3.0,3.0,Manufacturing Director,4.0,Single,7143.0,1.0,Yes,14.0,3.0,0.0,11.0,2.0,2.0,11.0,10.0,1.0,6.5
47.0,Travel_Rarely,Sales,2.0,4.0,Life Sciences,2.0,Female,4.0,4.0,Manager,2.0,Divorced,15972.0,6.0,No,14.0,3.0,3.0,29.0,2.0,3.0,3.0,2.0,0.0,2.0
47.0,Travel_Rarely,Sales,2.0,4.0,Life Sciences,2.0,Female,4.0,4.0,Manager,2.0,Divorced,15972.0,6.0,No,14.0,3.0,3.0,29.0,2.0,3.0,3.0,2.0,1.0,2.0
45.0,Travel_Rarely,Sales,11.0,2.0,Life Sciences,4.0,Female,3.0,4.0,Manager,4.0,Married,17650.0,3.0,No,13.0,2.0,1.0,26.0,4.0,4.0,9.0,1.0,0.0,2.0
37.0,Travel_Rarely,Sales,6.0,4.0,Medical,3.0,Male,3.0,2.0,Sales Executive,4.0,Married,6502.0,4.0,No,14.0,2.0,1.0,7.0,5.0,4.0,5.0,1.0,1.0,2.0
37.0,Travel_Rarely,Sales,6.0,4.0,Medical,3.0,Male,3.0,2.0,Sales Executive,4.0,Married,6502.0,4.0,No,14.0,2.0,1.0,7.0,5.0,4.0,5.0,1.0,1.0,2.0
37.0,Travel_Rarely,Sales,6.0,4.0,Medical,3.0,Male,3.0,2.0,Sales Executive,4.0,Married,6502.0,4.0,No,14.0,2.0,1.0,7.0,5.0,4.0,5.0,1.0,1.0,2.0
42.0,Travel_Frequently,Sales,12.0,3.0,Life Sciences,3.0,Male,3.0,4.0,Sales Executive,1.0,Single,13758.0,0.0,Yes,12.0,2.0,0.0,22.0,2.0,2.0,21.0,14.0,1.0,11.0
42.0,Travel_Frequently,Sales,12.0,3.0,Life Sciences,3.0,Male,3.0,4.0,Sales Executive,1.0,Single,13758.0,0.0,Yes,12.0,2.0,0.0,22.0,2.0,2.0,21.0,14.0,0.0,11.0
42.0,Travel_Frequently,Sales,12.0,3.0,Life Sciences,3.0,Male,3.0,4.0,Sales Executive,1.0,Single,13758.0,0.0,Yes,12.0,2.0,0.0,22.0,2.0,2.0,21.0,14.0,1.0,11.0
31.0,Travel_Frequently,Sales,26.0,4.0,Marketing,1.0,Male,3.0,2.0,Sales Executive,4.0,Married,5617.0,1.0,Yes,11.0,3.0,0.0,10.0,4.0,3.0,10.0,8.0,1.0,3.5
31.0,Travel_Frequently,Sales,26.0,4.0,Marketing,1.0,Male,3.0,2.0,Sales Executive,4.0,Married,5617.0,1.0,Yes,11.0,3.0,0.0,10.0,4.0,3.0,10.0,8.0,1.0,3.5
34.0,Non-Travel,Sales,10.0,3.0,Life Sciences,4.0,Male,3.0,2.0,Sales Executive,3.0,Divorced,4001.0,1.0,Yes,14.0,3.0,1.0,15.0,3.0,3.0,15.0,7.0,1.0,7.0
34.0,Non-Travel,Sales,10.0,3.0,Life Sciences,4.0,Male,3.0,2.0,Sales Executive,3.0,Divorced,4001.0,1.0,Yes,14.0,3.0,1.0,15.0,3.0,3.0,15.0,7.0,1.0,7.0
34.0,Non-Travel,Sales,10.0,3.0,Life Sciences,4.0,Male,3.0,2.0,Sales Executive,3.0,Divorced,4001.0,1.0,Yes,14.0,3.0,1.0,15.0,3.0,3.0,15.0,7.0,1.0,7.0
38.0,Travel_Rarely,Research & Development,10.0,3.0,Medical,2.0,Female,1.0,3.0,Research Director,3.0,Married,13206.0,3.0,No,12.0,1.0,1.0,20.0,3.0,3.0,18.0,11.0,0.0,8.5
38.0,Travel_Rarely,Research & Development,10.0,3.0,Medical,2.0,Female,1.0,3.0,Research Director,3.0,Married,13206.0,3.0,No,12.0,1.0,1.0,20.0,3.0,3.0,18.0,11.0,1.0,8.5
19.0,Travel_Rarely,Research & Development,9.0,2.0,Life Sciences,3.0,Male,3.0,1.0,Research Scientist,1.0,Single,2552.0,1.0,No,25.0,3.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0,0.5
30.0,Travel_Rarely,Human Resources,1.0,3.0,Life Sciences,3.0,Male,3.0,1.0,Human Resources,3.0,Divorced,2064.0,0.0,No,21.0,1.0,1.0,6.0,3.0,4.0,5.0,3.0,1.0,2.0
30.0,Travel_Rarely,Human Resources,1.0,3.0,Life Sciences,3.0,Male,3.0,1.0,Human Resources,3.0,Divorced,2064.0,0.0,No,21.0,1.0,1.0,6.0,3.0,4.0,5.0,3.0,1.0,2.0
53.0,Travel_Rarely,Research & Development,3.0,4.0,Medical,3.0,Male,3.0,4.0,Research Director,3.0,Married,17584.0,3.0,Yes,16.0,4.0,3.0,21.0,5.0,2.0,5.0,3.0,1.0,2.0
53.0,Travel_Rarely,Research & Development,3.0,4.0,Medical,3.0,Male,3.0,4.0,Research Director,3.0,Married,17584.0,3.0,Yes,16.0,4.0,3.0,21.0,5.0,2.0,5.0,3.0,1.0,2.0
35.0,Travel_Rarely,Sales,16.0,3.0,Marketing,3.0,Male,3.0,3.0,Sales Executive,2.0,Married,8020.0,0.0,No,15.0,3.0,2.0,12.0,3.0,2.0,11.0,9.0,1.0,9.0
35.0,Travel_Rarely,Sales,16.0,3.0,Marketing,3.0,Male,3.0,3.0,Sales Executive,2.0,Married,8020.0,0.0,No,15.0,3.0,2.0,12.0,3.0,2.0,11.0,9.0,1.0,9.0
35.0,Travel_Rarely,Sales,16.0,3.0,Marketing,3.0,Male,3.0,3.0,Sales Executive,2.0,Married,8020.0,0.0,No,15.0,3.0,2.0,12.0,3.0,2.0,11.0,9.0,1.0,9.0
42.0,Non-Travel,Research & Development,10.0,4.0,Technical Degree,3.0,Male,3.0,1.0,Research Scientist,3.0,Married,2936.0,3.0,No,22.0,2.0,2.0,10.0,1.0,2.0,6.0,3.0,1.0,3.0
42.0,Non-Travel,Research & Development,10.0,4.0,Technical Degree,3.0,Male,3.0,1.0,Research Scientist,3.0,Married,2936.0,3.0,No,22.0,2.0,2.0,10.0,1.0,2.0,6.0,3.0,1.0,3.0
54.0,Travel_Rarely,Research & Development,19.0,4.0,Medical,4.0,Female,3.0,2.0,Manufacturing Director,1.0,Divorced,5485.0,9.0,Yes,11.0,2.0,2.0,9.0,4.0,3.0,5.0,4.0,1.0,2.0
35.0,Travel_Rarely,Sales,15.0,2.0,Medical,1.0,Male,1.0,2.0,Sales Executive,4.0,Divorced,5440.0,6.0,Yes,14.0,4.0,2.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0
35.0,Travel_Rarely,Sales,15.0,2.0,Medical,1.0,Male,1.0,2.0,Sales Executive,4.0,Divorced,5440.0,6.0,Yes,14.0,4.0,2.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0
35.0,Travel_Rarely,Sales,15.0,2.0,Medical,1.0,Male,1.0,2.0,Sales Executive,4.0,Divorced,5440.0,6.0,Yes,14.0,4.0,2.0,7.0,2.0,2.0,2.0,2.0,1.0,2.0
42.0,Travel_Rarely,Research & Development,24.0,3.0,Medical,4.0,Male,3.0,3.0,Manufacturing Director,1.0,Married,7406.0,1.0,Yes,21.0,4.0,1.0,10.0,5.0,2.0,10.0,8.0,1.0,7.0
42.0,Travel_Rarely,Research & Development,24.0,3.0,Medical,4.0,Male,3.0,3.0,Manufacturing Director,1.0,Married,7406.0,1.0,Yes,21.0,4.0,1.0,10.0,5.0,2.0,10.0,8.0,1.0,7.0
42.0,Travel_Rarely,Research & Development,24.0,3.0,Medical,4.0,Male,3.0,3.0,Manufacturing Director,1.0,Married,7406.0,1.0,Yes,21.0,4.0,1.0,10.0,5.0,2.0,10.0,8.0,1.0,7.0
43.0,Travel_Frequently,Research & Development,10.0,4.0,Life Sciences,3.0,Female,3.0,1.0,Laboratory Technician,4.0,Single,2455.0,0.0,No,19.0,1.0,0.0,9.0,5.0,3.0,8.0,7.0,0.0,4.0
34.0,Travel_Rarely,Research & Development,1.0,2.0,Medical,1.0,Male,3.0,2.0,Manufacturing Director,2.0,Married,4325.0,1.0,No,15.0,3.0,0.0,5.0,2.0,3.0,5.0,3.0,0.0,1.5
50.0,Travel_Rarely,Sales,8.0,4.0,Marketing,4.0,Male,3.0,1.0,Sales Representative,2.0,Married,3875.0,7.0,No,15.0,4.0,1.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0
50.0,Travel_Rarely,Sales,8.0,4.0,Marketing,4.0,Male,3.0,1.0,Sales Representative,2.0,Married,3875.0,7.0,No,15.0,4.0,1.0,4.0,2.0,3.0,2.0,2.0,0.0,2.0
50.0,Travel_Rarely,Sales,8.0,4.0,Marketing,4.0,Male,3.0,1.0,Sales Representative,2.0,Married,3875.0,7.0,No,15.0,4.0,1.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0
46.0,Travel_Rarely,Sales,2.0,4.0,Marketing,2.0,Female,3.0,5.0,Manager,1.0,Single,18947.0,3.0,No,12.0,4.0,0.0,22.0,2.0,2.0,2.0,1.0,0.0,2.0
46.0,Travel_Rarely,Sales,2.0,4.0,Marketing,2.0,Female,3.0,5.0,Manager,1.0,Single,18947.0,3.0,No,12.0,4.0,0.0,22.0,2.0,2.0,2.0,1.0,1.0,2.0
55.0,Travel_Rarely,Research & Development,22.0,3.0,Technical Degree,1.0,Male,2.0,1.0,Research Scientist,2.0,Divorced,3537.0,5.0,No,12.0,4.0,1.0,8.0,1.0,3.0,4.0,2.0,0.0,1.5
55.0,Travel_Rarely,Research & Development,22.0,3.0,Technical Degree,1.0,Male,2.0,1.0,Research Scientist,2.0,Divorced,3537.0,5.0,No,12.0,4.0,1.0,8.0,1.0,3.0,4.0,2.0,1.0,1.5
55.0,Travel_Rarely,Research & Development,22.0,3.0,Technical Degree,1.0,Male,2.0,1.0,Research Scientist,2.0,Divorced,3537.0,5.0,No,12.0,4.0,1.0,8.0,1.0,3.0,4.0,2.0,1.0,1.5
38.0,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,3.0,Female,3.0,3.0,Manufacturing Director,3.0,Single,7861.0,4.0,Yes,14.0,4.0,0.0,10.0,4.0,4.0,1.0,0.0,1.0,0.0
36.0,Travel_Rarely,Research & Development,6.0,2.0,Medical,2.0,Male,3.0,2.0,Manufacturing Director,2.0,Divorced,4941.0,6.0,No,20.0,4.0,2.0,7.0,0.0,3.0,3.0,1.0,0.0,1.0
30.0,Travel_Rarely,Sales,29.0,4.0,Life Sciences,3.0,Male,3.0,2.0,Sales Executive,1.0,Divorced,4115.0,8.0,No,19.0,3.0,3.0,8.0,3.0,3.0,4.0,3.0,0.0,1.5
35.0,Travel_Rarely,Research & Development,23.0,2.0,Life Sciences,2.0,Male,2.0,2.0,Manufacturing Director,3.0,Married,5916.0,3.0,Yes,13.0,1.0,0.0,8.0,1.0,3.0,1.0,1.0,0.0,0.0
35.0,Travel_Rarely,Research & Development,23.0,2.0,Life Sciences,2.0,Male,2.0,2.0,Manufacturing Director,3.0,Married,5916.0,3.0,Yes,13.0,1.0,0.0,8.0,1.0,3.0,1.0,1.0,1.0,0.0
39.0,Travel_Rarely,Sales,15.0,4.0,Marketing,2.0,Male,3.0,4.0,Sales Executive,1.0,Single,13341.0,0.0,No,12.0,1.0,0.0,21.0,3.0,3.0,20.0,10.0,0.0,8.0
39.0,Travel_Rarely,Sales,15.0,4.0,Marketing,2.0,Male,3.0,4.0,Sales Executive,1.0,Single,13341.0,0.0,No,12.0,1.0,0.0,21.0,3.0,3.0,20.0,10.0,1.0,8.0
39.0,Travel_Rarely,Sales,15.0,4.0,Marketing,2.0,Male,3.0,4.0,Sales Executive,1.0,Single,13341.0,0.0,No,12.0,1.0,0.0,21.0,3.0,3.0,20.0,10.0,1.0,8.0
45.0,Non-Travel,Research & Development,23.0,2.0,Life Sciences,4.0,Male,3.0,2.0,Laboratory Technician,1.0,Married,3633.0,1.0,Yes,15.0,3.0,1.0,9.0,2.0,3.0,9.0,8.0,1.0,4.0
45.0,Non-Travel,Research & Development,23.0,2.0,Life Sciences,4.0,Male,3.0,2.0,Laboratory Technician,1.0,Married,3633.0,1.0,Yes,15.0,3.0,1.0,9.0,2.0,3.0,9.0,8.0,1.0,4.0
45.0,Non-Travel,Research & Development,23.0,2.0,Life Sciences,4.0,Male,3.0,2.0,Laboratory Technician,1.0,Married,3633.0,1.0,Yes,15.0,3.0,1.0,9.0,2.0,3.0,9.0,8.0,1.0,4.0
40.0,Travel_Rarely,Sales,4.0,4.0,Marketing,3.0,Male,2.0,3.0,Sales Executive,4.0,Married,10855.0,7.0,No,11.0,1.0,1.0,15.0,2.0,2.0,12.0,11.0,1.0,6.5
40.0,Travel_Rarely,Sales,4.0,4.0,Marketing,3.0,Male,2.0,3.0,Sales Executive,4.0,Married,10855.0,7.0,No,11.0,1.0,1.0,15.0,2.0,2.0,12.0,11.0,1.0,6.5
40.0,Travel_Rarely,Research & Development,24.0,2.0,Technical Degree,1.0,Male,3.0,2.0,Research Scientist,4.0,Divorced,3319.0,1.0,No,17.0,1.0,2.0,9.0,3.0,3.0,9.0,7.0,0.0,6.0
27.0,Travel_Rarely,Sales,2.0,1.0,Marketing,3.0,Male,3.0,1.0,Sales Representative,1.0,Divorced,3041.0,0.0,No,11.0,2.0,1.0,5.0,3.0,3.0,4.0,2.0,1.0,0.0
27.0,Travel_Rarely,Sales,2.0,1.0,Marketing,3.0,Male,3.0,1.0,Sales Representative,1.0,Divorced,3041.0,0.0,No,11.0,2.0,1.0,5.0,3.0,3.0,4.0,2.0,1.0,0.0
27.0,Travel_Rarely,Sales,2.0,1.0,Marketing,3.0,Male,3.0,1.0,Sales Representative,1.0,Divorced,3041.0,0.0,No,11.0,2.0,1.0,5.0,3.0,3.0,4.0,2.0,1.0,0.0
31.0,Travel_Rarely,Sales,5.0,4.0,Life Sciences,1.0,Female,3.0,2.0,Sales Executive,4.0,Married,5476.0,1.0,No,11.0,1.0,2.0,10.0,2.0,3.0,10.0,2.0,0.0,0.0
31.0,Travel_Rarely,Sales,5.0,4.0,Life Sciences,1.0,Female,3.0,2.0,Sales Executive,4.0,Married,5476.0,1.0,No,11.0,1.0,2.0,10.0,2.0,3.0,10.0,2.0,1.0,0.0
31.0,Travel_Rarely,Sales,5.0,4.0,Life Sciences,1.0,Female,3.0,2.0,Sales Executive,4.0,Married,5476.0,1.0,No,11.0,1.0,2.0,10.0,2.0,3.0,10.0,2.0,1.0,0.0
24.0,Travel_Frequently,Human Resources,10.0,3.0,Medical,1.0,Male,3.0,1.0,Human Resources,4.0,Married,2145.0,0.0,No,14.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0
48.0,Travel_Rarely,Research & Development,4.0,4.0,Life Sciences,3.0,Male,2.0,3.0,Healthcare Representative,3.0,Single,10999.0,7.0,No,14.0,2.0,0.0,27.0,3.0,3.0,15.0,8.0,1.0,7.5
48.0,Travel_Rarely,Research & Development,4.0,4.0,Life Sciences,3.0,Male,2.0,3.0,Healthcare Representative,3.0,Single,10999.0,7.0,No,14.0,2.0,0.0,27.0,3.0,3.0,15.0,8.0,1.0,7.5
38.0,Travel_Rarely,Research & Development,18.0,3.0,Medical,2.0,Male,1.0,2.0,Healthcare Representative,4.0,Married,5811.0,3.0,Yes,16.0,3.0,1.0,15.0,2.0,3.0,1.0,0.0,1.0,1.0
38.0,Travel_Rarely,Research & Development,18.0,3.0,Medical,2.0,Male,1.0,2.0,Healthcare Representative,4.0,Married,5811.0,3.0,Yes,16.0,3.0,1.0,15.0,2.0,3.0,1.0,0.0,1.0,1.0
28.0,Non-Travel,Research & Development,24.0,2.0,Technical Degree,2.0,Male,2.0,3.0,Healthcare Representative,1.0,Single,8722.0,1.0,No,12.0,1.0,0.0,10.0,2.0,2.0,10.0,9.0,1.0,4.0
28.0,Non-Travel,Research & Development,24.0,2.0,Technical Degree,2.0,Male,2.0,3.0,Healthcare Representative,1.0,Single,8722.0,1.0,No,12.0,1.0,0.0,10.0,2.0,2.0,10.0,9.0,0.0,4.0
28.0,Non-Travel,Research & Development,24.0,2.0,Technical Degree,2.0,Male,2.0,3.0,Healthcare Representative,1.0,Single,8722.0,1.0,No,12.0,1.0,0.0,10.0,2.0,2.0,10.0,9.0,1.0,4.0
30.0,Travel_Frequently,Research & Development,1.0,2.0,Medical,3.0,Female,3.0,2.0,Laboratory Technician,4.0,Single,4011.0,1.0,No,23.0,4.0,0.0,12.0,2.0,3.0,12.0,7.0,1.0,5.5
30.0,Travel_Frequently,Research & Development,1.0,2.0,Medical,3.0,Female,3.0,2.0,Laboratory Technician,4.0,Single,4011.0,1.0,No,23.0,4.0,0.0,12.0,2.0,3.0,12.0,7.0,0.0,5.5
46.0,Travel_Rarely,Sales,9.0,2.0,Medical,3.0,Male,2.0,3.0,Sales Executive,4.0,Single,9619.0,1.0,No,16.0,4.0,0.0,9.0,3.0,3.0,9.0,7.0,1.0,6.0
46.0,Travel_Rarely,Sales,9.0,2.0,Medical,3.0,Male,2.0,3.0,Sales Executive,4.0,Single,9619.0,1.0,No,16.0,4.0,0.0,9.0,3.0,3.0,9.0,7.0,1.0,6.0
46.0,Travel_Rarely,Sales,9.0,2.0,Medical,3.0,Male,2.0,3.0,Sales Executive,4.0,Single,9619.0,1.0,No,16.0,4.0,0.0,9.0,3.0,3.0,9.0,7.0,1.0,6.0
33.0,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,3.0,Male,3.0,1.0,Research Scientist,4.0,Single,2500.0,0.0,No,14.0,1.0,0.0,4.0,2.0,4.0,3.0,2.0,1.0,0.5
30.0,Travel_Rarely,Research & Development,28.0,2.0,Medical,4.0,Female,3.0,2.0,Research Scientist,4.0,Married,5775.0,1.0,No,13.0,4.0,2.0,11.0,2.0,3.0,10.0,9.0,1.0,4.5
30.0,Travel_Rarely,Research & Development,28.0,2.0,Medical,4.0,Female,3.0,2.0,Research Scientist,4.0,Married,5775.0,1.0,No,13.0,4.0,2.0,11.0,2.0,3.0,10.0,9.0,0.0,4.5
21.0,Travel_Rarely,Sales,5.0,1.0,Medical,3.0,Male,3.0,1.0,Sales Representative,1.0,Single,2380.0,1.0,Yes,11.0,4.0,0.0,2.0,6.0,3.0,2.0,2.0,1.0,1.0
21.0,Travel_Rarely,Sales,5.0,1.0,Medical,3.0,Male,3.0,1.0,Sales Representative,1.0,Single,2380.0,1.0,Yes,11.0,4.0,0.0,2.0,6.0,3.0,2.0,2.0,0.0,1.0
